HTML,TAG,TC,LTC,TG,P,CTTD
"<li><a href=""javascript:void(0);"" onclick=""plus_share('http://kom.ps/AFvfQe')""><span class=""ico-shared icon-gp2 ico-bg bg-gp""></span></a></li>","['li', 'a', 'span']",0,0,6,0,0
"<li><a href=""#komentar""><span class=""ico-shared icon-comment2 ico-bg bg-comment""></span><span class=""kcm-sosial-count"">komentar</span></a></li>","['li', 'a', 'span', 'span']",0,1,8,0,8.5
"<li><a class=""copylink"" data-url=""http://bisniskeuangan.kompas.com/read/2016/10/04/090844726/lima.jenis.harta.ini.paling.banyak.diungkap.pemohon.tax.amnesty.apa.saja."" href=""#""><span class=""ico-shared icon-link ico-bg bg-link""></span><span class=""kcm-sosial-count"">copy link</span></a></li>","['li', 'a', 'span', 'span']",0,2,8,0,9.0
,[],0,0,1,0,0
"<div class=""share-total""><div id=""total-count-bawah""></div><span>Shares</span></div>","['div', 'div', 'span']",1,0,6,0,7.0
,[],0,0,1,0,0
,[],0,0,0,0,0
,[],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
"<link href=""http://assets.kompas.com/data/2015/kanal/news/css/artbox.css"" media=""all"" rel=""stylesheet"" type=""text/css""/>",['link'],0,0,1,0,0
"<div id=""sartbox""></div>",['div'],0,0,2,0,0
,[],0,0,0,0,0
"<div align=""center""></div>",['div'],0,0,1,0,0
"<div align=""center"" style=""width:468px""></div>",['div'],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
"<div style=""padding:10px;""></div>",['div'],0,0,1,0,0
"<div align=""center""></div>",['div'],0,0,1,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
,[],0,0,1,0,0
,[],0,0,0,0,0
,[],0,0,1,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
"<div class=""kompas-widget"" data-limit=""8"" data-siteno=""26"" data-type=""related.kanal"" style=""height:350px;""></div>",['div'],0,0,2,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
"<div id=""komentar""></div>",['div'],0,0,2,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
"<div class=""popup-textad"" id=""menu4"" style=""display:none;""></div>",['div'],0,0,1,0,0
"<div align=""right"" id=""tutup-textad"" style=""margin-right:0px;margin-top:0px;""></div>",['div'],0,0,2,0,0
<div></div>,['div'],0,0,1,0,0
"<iframe allowtransparency=""true"" frameborder=""0"" height=""250"" id=""a52ae2f4"" name=""a52ae2f4"" scrolling=""no"" src=""http://ads6.kompasads.com/new/www/delivery/afr.php?zoneid=453&amp;cb=INSERT_RANDOM_NUMBER_HERE"" width=""300""><a href=""http://ads6.kompasads.com/new/www/delivery/ck.php?n=ac86b0f4&amp;cb=INSERT_RANDOM_NUMBER_HERE"" target=""_blank""><img alt="""" border=""0"" src=""http://ads6.kompasads.com/new/www/delivery/avw.php?zoneid=453&amp;cb=INSERT_RANDOM_NUMBER_HERE&amp;n=ac86b0f4""/></a></iframe>","['iframe', 'a', 'img']",0,0,6,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,0,0,0
"<div id=""fb-root""></div>",['div'],0,0,2,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
,[],0,0,2,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
"<div class=""span4 sidebar"" id=""rightside""></div>",['div'],0,0,1,0,0
,[],0,0,0,0,0
"<div class=""ads-right mt2""></div>",['div'],0,0,1,0,0
,[],0,0,0,0,0
"<div id=""div-gpt-ad-709378328132220442-2""></div>",['div'],0,0,1,0,0
,[],0,0,0,0,0
,[],0,0,1,0,0
,[],0,0,0,0,0
,[],0,0,1,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
"<div class=""ads-right mt2""></div>",['div'],0,0,1,0,0
,[],0,0,0,0,0
"<div id=""div-gpt-ad-709378328132220442-3""></div>",['div'],0,0,1,0,0
,[],0,0,0,0,0
,[],0,0,1,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
,[],0,0,1,0,0
,[],0,0,0,0,0
"<div class=""kcm-most mt2"" id=""tabs""></div>",['div'],0,0,1,0,0
<h3></h3>,['h3'],0,0,1,0,0
"<ul class=""kcmtab""></ul>",['ul'],0,0,1,0,0
"<li><a class=""active"" href=""#populer"">Terpopuler</a></li>","['li', 'a']",0,1,4,0,4.5
"<li><a href=""#terkomentar"">Terkomentari</a></li>","['li', 'a']",0,1,4,0,4.5
,[],0,0,1,0,0
,[],0,0,1,0,0
"<div class=""kcm-most-content"" id=""populer""></div>",['div'],0,0,1,0,0
"<a class=""idx-most right"" href=""http://indeks.kompas.com/terpopuler/index/ekonomi"">+ indeks</a>",['a'],0,2,2,0,3.0
<ul></ul>,['ul'],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
"<div class=""count-most left italic"">1</div>",['div'],1,0,2,0,3.0
"<div class=""list-most""><a href=""http://bisniskeuangan.kompas.com/read/2016/10/01/193821326/berkat.tax.amnesty.pasar.modal.indonesia.kalahkan.singapura"">Berkat ""Tax Amnesty"", Pasar Modal Indonesia Kalahkan Singapura</a> </div>","['div', 'a']",0,8,4,0,8.0
"<span class=""read small grey"">dibaca 91.254 kali</span>",['span'],3,0,2,0,5.0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
"<div class=""count-most left italic"">2</div>",['div'],1,0,2,0,3.0
"<div class=""list-most""><a href=""http://bisniskeuangan.kompas.com/read/2016/10/02/073000726/senyum.jokowi.dan.konglomerat.yang.turun.gunung"">Senyum Jokowi dan Konglomerat yang Turun Gunung</a> </div>","['div', 'a']",0,7,4,0,7.5
"<span class=""read small grey"">dibaca 79.094 kali</span>",['span'],3,0,2,0,5.0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
"<div class=""count-most left italic"">3</div>",['div'],1,0,2,0,3.0
"<div class=""list-most""><a href=""http://bisniskeuangan.kompas.com/read/2016/10/01/142235026/ribuan.triliunan.rupiah.tidak.tersentuh.pajak.kok.bisa."">Ribuan Triliunan Rupiah Tidak Tersentuh Pajak, Kok Bisa?</a> </div>","['div', 'a']",0,8,4,0,8.0
"<span class=""read small grey"">dibaca 62.052 kali</span>",['span'],3,0,2,0,5.0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
"<div class=""count-most left italic"">4</div>",['div'],1,0,2,0,3.0
"<div class=""list-most""><a href=""http://bisniskeuangan.kompas.com/read/2016/10/03/070400926/india.ternyata.juga.terapkan.tax.amnesty.bagaimana.hasilnya."">India Ternyata Juga Terapkan “Tax Amnesty"", Bagaimana Hasilnya?</a> </div>","['div', 'a']",0,8,4,0,8.0
"<span class=""read small grey"">dibaca 36.073 kali</span>",['span'],3,0,2,0,5.0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
"<div class=""count-most left italic"">5</div>",['div'],1,0,2,0,3.0
"<div class=""list-most""><a href=""http://bisniskeuangan.kompas.com/read/2016/10/03/121000526/ini.daftar.konglomerat.yang.buka-bukaan.ikut.tax.amnesty."">Ini Daftar Konglomerat yang Buka-bukaan Ikut ""Tax Amnesty""…</a> </div>","['div', 'a']",0,8,4,0,8.0
"<span class=""read small grey"">dibaca 31.084 kali</span>",['span'],3,0,2,0,5.0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
"<div class=""kcm-most-content"" id=""terkomentar"" style=""display:none""></div>",['div'],0,0,1,0,0
"<a class=""idx-most right"" href=""http://indeks.kompas.com/terkomentari/index/ekonomi"">+ indeks</a>",['a'],0,2,2,0,3.0
<ul></ul>,['ul'],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
"<div class=""ads-right mt2""></div>",['div'],0,0,1,0,0
,[],0,0,0,0,0
"<div id=""div-gpt-ad-709378328132220442-4""></div>",['div'],0,0,1,0,0
,[],0,0,0,0,0
,[],0,0,1,0,0
,[],0,0,0,0,0
,[],0,0,1,0,0
"<div style=""margin-top:20px;""></div>",['div'],0,0,1,0,0
"<div id=""div-gpt-ad-709378328132220442-6""></div>",['div'],0,0,1,0,0
,[],0,0,0,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,0,0,0
,[],0,0,1,0,0
,[],0,0,0,0,0
,[],0,0,1,0,0
,[],0,0,0,0,0
"<span id=""putartbox"" style=""display:none""></span>",['span'],0,0,2,0,0
,[],0,0,0,0,0
"<div class=""row kcm-footer pb8 bggrey""></div>",['div'],0,0,1,0,0
,[],0,0,0,0,0
"<div class=""footer-wrap""></div>",['div'],0,0,1,0,0
"<div class=""span12 kcm-footer-section""></div>",['div'],0,0,1,0,0
"<div class=""span2 tcenter""></div>",['div'],0,0,1,0,0
"<a href=""http://www.kompas.com""><img border=""0"" src=""http://assets.kompas.com/data/2015/kanal/bisnis/images/logoBottom.jpg""/></a>","['a', 'img']",0,0,4,0,0
,[],0,0,1,0,0
"<div class=""span2""></div>",['div'],0,0,1,0,0
<ul></ul>,['ul'],0,0,1,0,0
"<li><a href=""http://news.kompas.com"">News</a></li>","['li', 'a']",0,1,4,0,4.5
"<li><a href=""http://nasional.kompas.com"">Nasional</a></li>","['li', 'a']",0,1,4,0,4.5
"<li><a href=""http://regional.kompas.com"">Regional</a></li>","['li', 'a']",0,1,4,0,4.5
"<li><a href=""http://megapolitan.kompas.com"">Megapolitan</a></li>","['li', 'a']",0,1,4,0,4.5
"<li><a href=""http://internasional.kompas.com"">Internasional</a></li>","['li', 'a']",0,1,4,0,4.5
,[],0,0,1,0,0
,[],0,0,1,0,0
"<div class=""span2""></div>",['div'],0,0,1,0,0
<ul></ul>,['ul'],0,0,1,0,0
"<li><a href=""http://olahraga.kompas.com"">Olah Raga</a></li>","['li', 'a']",0,2,4,0,5.0
"<li><a href=""http://sains.kompas.com"">Sains</a></li>","['li', 'a']",0,1,4,0,4.5
"<li><a href=""http://edukasi.kompas.com"">Edukasi</a></li>","['li', 'a']",0,1,4,0,4.5
"<li><a href=""http://infografis.kompas.com"">Infografis</a></li>","['li', 'a']",0,1,4,0,4.5
"<li><a href=""http://inside.kompas.com/suratpembaca"">Surat Pembaca</a></li>","['li', 'a']",0,2,4,0,5.0
,[],0,0,1,0,0
,[],0,0,1,0,0
"<div class=""span2""></div>",['div'],0,0,1,0,0
<ul></ul>,['ul'],0,0,1,0,0
"<li><a href=""http://bisniskeuangan.kompas.com"">Ekonomi</a></li>","['li', 'a']",0,1,4,0,4.5
"<li><a href=""http://bola.kompas.com"">Bola</a></li>","['li', 'a']",0,1,4,0,4.5
"<li><a href=""http://tekno.kompas.com"">Tekno</a></li>","['li', 'a']",0,1,4,0,4.5
"<li><a href=""http://entertainment.kompas.com/"">Entertainment</a></li>","['li', 'a']",0,1,4,0,4.5
"<li><a href=""http://otomotif.kompas.com"">Otomotif</a></li>","['li', 'a']",0,1,4,0,4.5
"<li><a href=""http://health.kompas.com"">Health</a></li>","['li', 'a']",0,1,4,0,4.5
,[],0,0,1,0,0
,[],0,0,1,0,0
"<div class=""span2""></div>",['div'],0,0,1,0,0
<ul></ul>,['ul'],0,0,1,0,0
"<li><a href=""http://female.kompas.com"">Female</a></li>","['li', 'a']",0,1,4,0,4.5
"<li><a href=""http://travel.kompas.com"">Travel</a></li>","['li', 'a']",0,1,4,0,4.5
"<li><a href=""http://properti.kompas.com"">Properti</a></li>","['li', 'a']",0,1,4,0,4.5
"<li><a href=""http://foto.kompas.com"">Foto</a></li>","['li', 'a']",0,1,4,0,4.5
"<li><a href=""http://video.kompas.com"">Video</a></li>","['li', 'a']",0,1,4,0,4.5
"<li><a href=""http://forum.kompas.com"">Forum</a></li>","['li', 'a']",0,1,4,0,4.5
,[],0,0,1,0,0
,[],0,0,1,0,0
"<div class=""span2 nml""></div>",['div'],0,0,1,0,0
<ul></ul>,['ul'],0,0,1,0,0
"<li><a href=""http://indeks.kompas.com/"">Indeks Berita</a></li>","['li', 'a']",0,2,4,0,5.0
"<li><a href=""http://indeks.kompas.com/indeks/headline"">Indeks Headlines</a></li>","['li', 'a']",0,2,4,0,5.0
"<li><a href=""http://indeks.kompas.com/indeks/berita_pilihan"">Indeks Berita Pilihan</a></li>","['li', 'a']",0,3,4,0,5.5
"<li><a href=""http://indeks.kompas.com/indeks/topik_pilihan"">Indeks Topik Pilihan</a></li>","['li', 'a']",0,3,4,0,5.5
"<li><a href=""http://indeks.kompas.com/terpopuler"">Indeks Terpopuler</a></li>","['li', 'a']",0,2,4,0,5.0
"<li><a href=""http://indeks.kompas.com/terkomentari"">Indeks Terkomentari</a></li>","['li', 'a']",0,2,4,0,5.0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
"<div class=""kcm-footer-line clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,0,0,0
"<div class=""kcm-footer-bottom""></div>",['div'],0,0,1,0,0
"<div class=""kcm-footer-about span9""></div>",['div'],0,0,1,0,0
<ul></ul>,['ul'],0,0,1,0,0
"<li><a href=""http://inside.kompas.com/about-us"" target=""_blank"">About Us</a></li>","['li', 'a']",0,2,4,0,5.0
-,[],1,0,0,0,1.0
"<li><a href=""http://apps.kompas.com/ratecard/"" target=""_blank"">Advertise</a></li>","['li', 'a']",0,1,4,0,4.5
-,[],1,0,0,0,1.0
"<li><a href=""http://inside.kompas.com/policy"" target=""_blank"">Policy</a></li>","['li', 'a']",0,1,4,0,4.5
-,[],1,0,0,0,1.0
"<li><a href=""http://inside.kompas.com/pedoman"" target=""_blank"">Pedoman Media Siber</a></li>","['li', 'a']",0,3,4,0,5.5
-,[],1,0,0,0,1.0
"<li><a href=""http://inside.kompas.com/karir"" target=""_blank"">Career</a></li>","['li', 'a']",0,1,4,0,4.5
-,[],1,0,0,0,1.0
"<li><a href=""http://inside.kompas.com/contact-us"" target=""_blank"">Contact Us</a></li>","['li', 'a']",0,2,4,0,5.0
-,[],1,0,0,0,1.0
"<li><a href=""http://inside.kompas.com/sitemap"" target=""_blank"">Site Map</a></li>","['li', 'a']",0,2,4,0,5.0
,[],0,0,1,0,0
<p></p>,['p'],0,0,1,1,0
"©2008 - 2015 PT. Kompas Cyber Media <a class=""black"" href=""http://www.kompasgramedia.com"" target=""_blank"">(Kompas Gramedia Digital Group)</a>. All Rights Reserved.",['a'],10,4,2,0,14.0
,[],0,0,1,0,0
,[],0,0,1,0,0
"<div class=""span3""></div>",['div'],0,0,1,0,0
"<ul class=""kcm-social-footer clearfix tright""></ul>",['ul'],0,0,1,0,0
"<li><a href=""http://www.facebook.com/kompascom"" target=""_blank""><span class=""ico-social icon-fb ico-bg bg-fb""></span></a></li>","['li', 'a', 'span']",0,0,6,0,0
"<li><a href=""http://instagram.com/kompascom"" target=""_blank""><span class=""ico-social icon-ig ico-bg bg-ig""></span></a></li>","['li', 'a', 'span']",0,0,6,0,0
"<li><a href=""http://www.twitter.com/kompascom"" target=""_blank""><span class=""ico-social icon-tw ico-bg bg-tw""></span></a></li>","['li', 'a', 'span']",0,0,6,0,0
"<li><a href=""http://pinterest.com/kompascom/"" target=""_blank""><span class=""ico-social icon-pint ico-bg bg-pint""></span></a></li>","['li', 'a', 'span']",0,0,6,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,0,0,0
,[],0,0,1,0,0
,[],0,0,0,0,0
,[],0,0,1,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
"<div class=""kcm-skin-ads""></div>",['div'],0,0,1,0,0
,[],0,0,0,0,0
"<div id=""wrap-skin""></div>",['div'],0,0,1,0,0
,[],0,0,0,0,0
"<div class=""boxSkinAd"" id=""themesLink""></div>",['div'],0,0,1,0,0
"<div id=""fixed""></div>",['div'],0,0,1,0,0
,[],0,0,0,0,0
"<div class=""skinCLick"" id=""left_TL"" style=""float: left; width: 95px; position: relative; display: block; top: 0px; right: 165px;""></div>",['div'],0,0,1,0,0
"<span rel=""left"" style=""position:absolute;""></span>",['span'],0,0,1,0,0
"<div id=""div-gpt-ad-709378328132220442-7""></div>",['div'],0,0,1,0,0
,[],0,0,0,0,0
 ,[],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
"<div class=""skinCLick"" id=""right_TL"" style=""width: 95px; position: relative; display: block; top: 0px; left: 5px;""></div>",['div'],0,0,1,0,0
"<span rel=""right"" style=""position:absolute;""></span>",['span'],0,0,1,0,0
"<div id=""div-gpt-ad-709378328132220442-8""></div>",['div'],0,0,1,0,0
,[],0,0,0,0,0
 ,[],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,0,0,0
"<div style="" width:100%; margin:0px;""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
,[],0,0,1,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
,[],0,0,1,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
